tweet_id,parent_text,customer_text,intent,escalation,escalation_reason,label_status,labeler,label_timestamp,confidence,notes,ai_intent,ai_escalation,ai_escalation_reason,ai_confidence
836187,"@319054 In 1925 🤣 But honestly, if you ever find one, count me in too. ^AB",@AmazonHelp 😂😂,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:15.908477+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1739099,@524874 that we can assist you accordingly. (2/2) ^MO,@AmazonHelp I have contact many many times on amazon customer care but they were not giving me any solution regarding this happen to me at the end they,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:17.884199+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1394530,@444309 We'd like to have his checked for you. Please call us here: https://t.co/TK4yevTaND. ^NR,"@AmazonHelp Plz @13150  @115850 @AmazonHelp take necessary action.
If prime customer treet like that then what about others.",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:19.522281+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
784756,"@307269 Avez-vous activé le GPS dans les paramètres?
^YL","@AmazonHelp Oui. Et j'ai même active ""haute précision""",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:20.868068+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1391002,"@443526 Sorry for the poor experience! We'd like to help. Without posting account information, can you tell us what's going on? ^KJ",@AmazonHelp The reason you couldn't fulfil order is that Amazon didn't order enough keys. I've had to speak to customer services about 10 times.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:22.940988+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
944121,@122180 Apologies for the trouble with placing the order. Please report this to our support team 1/2 ^HD,"@AmazonHelp @115850 Hello Amazon.
My Register Cell No 9092196296 #MyCart3Items Plz #SendToMe on #MyDeliveryAddress This is #MyLastRequest",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:42:24.491932+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
250002,"@175404 Sorry to know. A refund is processed, once your returned order is delivered at our fulfillment center/ seller.(1/2) ^SV",@AmazonHelp Ohk but not able to talk from customer care also if I want to talk from customer care phone is automatically disconnected,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:26.292847+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2343971,"@677885 Thanks for confirming, Sandra! You'll be able to find more helpful info about next steps here: https://t.co/I6XOt0r36O ^SD","@AmazonHelp Hi I have just realized that I was expecting an order, do you think that I was sent the wrong order? And will it be possible to send me my correct order?",delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:27.498529+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
788630,@176386 Could you let us know if there is a delay in the delivery of an order? ^AK,@AmazonHelp Yeah. My Amazon Echo ships early November. I can't wait 😐,non_action_or_context,no,No action required for general response,human_reviewed,human,2026-09-11T05:42:28.859029+00:00,High,"Pre-filled from AI proposal (`product_issue`). | Manual audit correction: product_issue -> non_action_or_context. Customer is expressing anticipation about an Echo shipment, not reporting a product defect. | Manual audit correction: escalation -> no. Reason: No action required for general response",product_issue,yes,Product defect or troubleshooting required,High
2184752,"@294519 As mentioned earlier, we wouldn't be able to access your amazon account over Twitter. Kindly reach out to our support team using the link mentioned earlier. Please don't provide your account details, we consider it to be personal. Our page is visible to public.  ^GD","@AmazonHelp @115821 @144777 @146956 @2156 @1560  your team is not giving the refund and forcefully asking me to go for replacement which will take a weeks time, learn something from #Flipkart which is indian company and help the best way they can. Mistake of shopping in #Amazon",refund_issue,yes,Refund request requiring account verification,human_reviewed,human,2026-09-11T05:47:03.083776+00:00,High,Pre-filled from AI proposal (`refund_issue`).,refund_issue,yes,Refund request requiring account verification,High
1734515,"@523794 Senza indicarci i tuoi dati personali, puoi spiegarci meglio cosa sia successo? ^FA","@AmazonHelp Quello che vedete in foto e io non sono Fulvio. Potete contattarmi, sono giorni che chiedo di farlo!",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:47:04.362320+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2924565,"@809251 I'm so sorry that your haven't received your package yet! Have we provided a new estimated delivery date? Also, which carrier was assigned to deliver your order? You can check here: https://t.co/Y5jpI9gRhE ^TN",@AmazonHelp I dont need the in the date you wanted to deliver! I pay for the to be delivered TODAY as you specify on the shipping email!,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:46:27.660457+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
2909202,@805440 Deliveries can be made up until 8pm local time! Keep us updated! ^CS,"@AmazonHelp It was a small misunderstanding! He was around the corner. Got it!!! Ya’ll are great, I love the maps service and also the fact that you tweeted me.",non_action_or_context,no,No action required; customer confirms delivery was resolved,human_reviewed,human,2026-09-11T05:42:34.932737+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms delivery was resolved,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
487628,"@231074 Comprendo, ¿has contactado con Correos Express para verificar lo que está sucediendo con la entrega?^AA",@AmazonHelp Solamente refresco la página del seguimiento,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:36.391527+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2830787,"@788244 Hi Sophie, without giving any order or account details, could you tell me what's going on? ^VF",@AmazonHelp I have sent a direct message outlining the full issue - it is regarding a Black Friday deal that had a glitch as I went to confirm a purchase! Thank you,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:28.223492+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
917979,"@337930 Hello, Gary! I'm sorry for the issues with your parcel's delivery! We'd like to take feedback from you and look into available options with you. Please contact us via phone or chat at the following link:  https://t.co/JzP7hlA23B ^MW",@AmazonHelp Still waiting for one of your pithy “we value our customers” comments 🤔,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:39.457137+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2501916,"@713652 Our Kindle team would love to hear your feedback! To let them know what you'd like to see, please e-mail them directly at __email__ ^MB",@AmazonHelp 🙏🏻 thank you! I will! 😘,non_action_or_context,no,No action required; customer is thanking support,human_reviewed,human,2026-09-11T05:42:41.929720+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer is thanking support,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
435727,"@218501 My apologies for the delay, Sanjay. Kindly revert to the email sent for more information on this. ^KS",@AmazonHelp I have reverted on email also aa you advised.  No reply from  them too. I think this should not be standard practice in Amazon. @71968,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:43.128049+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2752557,"@601165 I'm sorry about any potential delay. Have we missed the promised delivery date provided in your order confirmation e-mail? If so, what is the reason for delay? Is it shipping related or fulfillment? If shipping, will you tell us who the carrier is? ^SK","@AmazonHelp The promised delivery day was today, up till an hour ago when they moved it to tomorrow or the next day. And idk what the delay is for but it just got delivered to the amazon fulfillment center in NJ after already being in NJ somewhere else.",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:42:48.434424+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
279906,@182718 That's quite a comment! Could you please let us know about what went wrong? ^SI,@AmazonHelp I,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:49.675186+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
418810,@214890 It must be worrisome. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SC,@AmazonHelp 960071223,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:42:53.473850+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1127130,@385759 Hi. Have you contacted the seller directly to discuss a replacement? ^DC,@AmazonHelp Not specifically. I went through the steps on the amazon website to return and replace a faulty item.,return_replacement,yes,Return or replacement processing required,human_reviewed,human,2026-09-11T05:42:56.521678+00:00,High,Pre-filled from AI proposal (`return_replacement`).,return_replacement,yes,Return or replacement processing required,High
2393517,"@689147 I'm sorry to hear this, Simon. We'd like to a take a look into this and available options with you. Please get in touch with us here: https://t.co/JzP7hlA23B ^TH",@AmazonHelp Thanks TH. It was a Marketplace sale so I've contacted the seller via the link you gave 🤞🏻,non_action_or_context,no,No action required; customer confirms they contacted the seller,human_reviewed,human,2026-09-11T05:46:28.625446+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms they contacted the seller,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
160265,"@152926 I can respect your frustration in this matter. Over social media we cannot access specific information out of respect for your account security, Have you contacted your bank about the refund? If you have already contacted them, were they able to provide any insight? ^CH","@AmazonHelp Amazon have not issued the refund despite 10 assurances it will be done. I need to speak with someone competent, from the UK, a senior manager. whats the head of customer complaints email address?",refund_issue,yes,Refund request requiring account verification,human_reviewed,human,2026-09-11T05:43:03.539231+00:00,High,Pre-filled from AI proposal (`refund_issue`).,refund_issue,yes,Refund request requiring account verification,High
1421870,@155634 What info is currently available on the tracking: https://t.co/aaDyEz1VgE? ^JJ,"@AmazonHelp (2/2) be here today, so I was a bit confused when I got a status saying there was a delay?",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:04.839514+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1085349,@306350 ¿Tienes algún problema con tu cuenta o con algún pedido? ^JJ,@AmazonHelp Why do I still have an erection after 7 hours,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:06.916176+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1539867,"@477273 We understand your concern about cashback, Avanish. Please reach us from the link shared. We'll check this &amp; assist you. ^SV",@AmazonHelp Thanks a lot... solved.,non_action_or_context,no,No action required; customer confirms issue is solved,human_reviewed,human,2026-09-11T05:43:08.209163+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms issue is solved,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1110383,@201213 We've sent a correspondence to your registered email ID. You may check it here too https://t.co/8DAc10S7ww 1/2 ^VH,@AmazonHelp I don't have any problem wid my order no. Give me my cashback asap,refund_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:10.861422+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> refund_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
229969,@170799 We wish you luck. ^YP,@AmazonHelp Tankiewwwwwww sooooooooooooooo muchhhhhhhhhhhhhhh ❤❤❤❤❤❤❤,non_action_or_context,no,No action required; customer is thanking support,human_reviewed,human,2026-09-11T05:43:12.137586+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer is thanking support,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1178865,@397273 Hola Mickaël. Siento mucho el inconveniente. Puedes contactarnos por el siguiente enlace: https://t.co/beR78zMMYB ^JJ,@AmazonHelp Gracias por la respuesta automática pero no hay inconveniente .. Es más bien un problema de su herramienta de personalización en mailing. https://t.co/ta21XnpXhA,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:13.675511+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2763492,@219977 Please don’t provide your order details as we consider them to be personal information. Our page is visible to the public. 2/2^SC,@AmazonHelp I need help sir imidiatly,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:29.207737+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1097256,@378928 they are the best team to help you with this. 2/2 ^EM,"@AmazonHelp @115850 @115821 @115830 i have already reply &amp; this isn't 1st time, looking out 4 extended help to avoid such foolishness in future 1/2 https://t.co/XeTgG7deiZ",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:31.013404+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2242570,@653780 Hey Erin! I'm really sorry you don't have your orders. We'd like to help! Has the delivery date shown on the order passed? ^AJ,@AmazonHelp Yes! The item was supposed to arrive oct 13. This is the second time.,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:20.906237+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1395566,@440331 Sorry to hear Leah- Without providing personal info can you explain further what has happened? ^NV,@AmazonHelp The customer service reps I have spoken with cannot provide me with any solid information about when I can expect my shipment. Im very upset,order_status,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:22.130150+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> order_status,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
365971,@202709 I'm so sorry! Can you tell us more about what happened without posting order or account info? ^DO,"@AmazonHelp Ended up installing the UBER eats app and there was a promo code added for my first order,",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:23.499121+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1394458,@444289 Could you let us which season are you referring to? ^HA,@AmazonHelp The latest season. Season 3 finale.,non_action_or_context,no,No action required for general response,human_reviewed,human,2026-09-11T05:46:31.623909+00:00,High,Pre-filled from AI proposal (`delivery_issue`). | Manual audit correction: delivery_issue -> non_action_or_context. Customer is answering a clarification question about a season; there is no delivery issue. | Manual audit correction: escalation -> no. Reason: No action required for general response,delivery_issue,yes,Delivery problem requires package tracking and status check,High
1103631,"@377482 I'm sorry about the experience. Without giving personal account details, can you tell us a little more about what's going on? ^DG",@AmazonHelp This also makes no sense because some of the orders I placed went through! What is going on over there Amazon?,payment_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:33.226840+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> payment_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2949348,@814523 This looks like it was sent with our Frustration Free Packaging! You can find more information about this here: https://t.co/bW7wExlQkN ^MT,@AmazonHelp Haha! Perhaps you misunderstood. It didn’t come in an Amazon box protecting my purchase. It came as if I bought it off the shelf and slapped an address label on it.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:33.963249+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2292068,"@199682 I'm sorry about the unpleasant experience. Prime guaranteed delivery is based on several factors like delivery address, availability of the item in the nearest Fulfillment center and delivery method. ^GD","@AmazonHelp then how did i get my parcel In just 2 days when paid rs80 separately. You are just fooling us. My some friends live in metro cities and they have availed prime membership, still they don't get 2 days delivery.",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:46:34.409921+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
675223,"@281035 Bonjour, navrée pour cela. Pouvez-vous nous indiquer le lien vers l'article en question je vous prie? ^SA",@AmazonHelp https://t.co/UVmK2SySwI,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:47:04.828508+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
312132,@190545 Sorry for the trouble with the mobile recharge. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check. ^KA,@AmazonHelp Called again. Sorted by Venkat from Escalation. Appreciate it !,non_action_or_context,no,No action required; customer confirms issue was resolved,human_reviewed,human,2026-09-11T05:47:05.395728+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms issue was resolved,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
63813,@130666 You would be sent all the updates on the correspondence so we would request you to check and respond when needed and help the team to get this resolved at the earliest. ^KK,@AmazonHelp Ohk.. please process it fast.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:38.108543+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1572691,@484800 I'm sorry for the delay in delivery. Please connect with our support team here: https://t.co/2t6DQoUmNZ for assistance. ^RW,"@AmazonHelp I have raised the query a lot of times under ""Where is my order?"" Please check.",delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:46:37.751614+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
150556,"@135988 I'm sorry for the trouble with the order! Without providing personal or account specific information, can you tell us more about what's going on? We're here to help! ^TG",@AmazonHelp @AmazonHelp  what do you need?  Would like to get this resolved.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:40.736853+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
343850,@197813 that was sent to you by the social media team for any further insight on this. Appreciate your understanding. 2/2 ^NK,@AmazonHelp Not received anything,delivery_issue,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:38.353649+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: intent non_action_or_context -> delivery_issue,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1255717,@387916 I understand the situation. I'm sorry about it. I request you to please write back to the(1/2)^SF,"@AmazonHelp I'm writing you correspondence from past few days, it's of no use",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:43.522108+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1539904,@477284 I'm sorry for the delay! Has the order been dispatched yet? ^ST,@AmazonHelp It was finally delivered late and outside the two hour window. Not sure if I want to use @117093 again 😕,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:43:45.722309+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
1755221,@528605 We will reach out to you soon with any updates. ^BA,@AmazonHelp Let me ask you a simple question. Am I going to get package today before 5? Yes or No.,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:43:47.326840+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
866139,"@325662 Hello, sorry about that could you please tell us more about the issue to check it out ? 
^KE",@AmazonHelp So i demand a refund but your french custommer service dont want that. They asked me to file a claim for theft but its impossible.,refund_issue,yes,Refund request requiring account verification,human_reviewed,human,2026-09-11T05:46:38.913908+00:00,High,Pre-filled from AI proposal (`refund_issue`).,refund_issue,yes,Refund request requiring account verification,High
69902,@131820 Please check for a correspondence from social media team here: https://t.co/fYrzNInVt2. ^AP,"@AmazonHelp It’s not there. Should i send you the screenshot via DM? Also, can you guys call &amp; resolve? Thanks!",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:46:40.285780+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
790608,@190601 Sorry for the trouble with your return. Could you confirm if you've shared your details in the link provided earlier? ^SQ,@AmazonHelp Already return requested through app..See in dm,return_replacement,yes,Return or replacement processing required,human_reviewed,human,2026-09-11T05:46:41.735849+00:00,High,Pre-filled from AI proposal (`return_replacement`).,return_replacement,yes,Return or replacement processing required,High
142131,"@148075 Hey Phil, without revealing any personal info, can you tell us in relation to what was your code sent out? Would you be able to give us a link to the promotion?^MA","@AmazonHelp Hi - It was an email saying we miss you and then ""We'd like to offer you this exclusive promotional code, giving you £10 off any qualifying order of £50 or above on items sold on https://t.co/2WIaSHztbH. Your coupon code is valid until 22 December 2017.""",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:52.880196+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2115518,"@623652 detalhes,  por favor acesse: https://t.co/fMZArExJzX (2/2) ^HC",@AmazonHelp Obrigado pela atenção !,non_action_or_context,no,No action required; customer is thanking support,human_reviewed,human,2026-09-11T05:43:54.224709+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer is thanking support,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1581345,@486817 I'm sorry for any disappointment. More information on our return policies can be found here: https://t.co/6KQ8Rq8lFT ^MB,@AmazonHelp well that’s a bit crap of you when it was down to poor service in the first place.,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:55.351666+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1145030,@380006 I'm sorry for the trouble with your delivery! Have we missed the estimated delivery date here: https://t.co/aaDyEz1VgE? ^TG,@AmazonHelp She said the delivery people had try when that a lode of poo as I been in all day waiting for this stupid delivery  but no one has turn up,delivery_issue,yes,Delivery problem requires package tracking and status check,human_reviewed,human,2026-09-11T05:43:56.833481+00:00,High,Pre-filled from AI proposal (`delivery_issue`).,delivery_issue,yes,Delivery problem requires package tracking and status check,High
1522574,"@473135 Oh no! We'd like to look into this in real-time! When you can, please reach out here:  https://t.co/JzP7hlA23B ^HM",@AmazonHelp Okay ive emailed 🤞 thanks for your help!,non_action_or_context,no,No action required; customer confirms they followed up by email,human_reviewed,human,2026-09-11T05:46:42.323919+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`). | Final semantic audit: escalation -> no. No action required; customer confirms they followed up by email,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
1261104,"@163618 I'm sorry for the trouble! When this happens, who's the carrier? Please check under tracking info: https://t.co/Y5jpI9gRhE ^MH",@AmazonHelp It was amazon. It was you guys,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:43:59.915454+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
2102689,"@620911 Bonsoir, rencontrez-vous un souci avec une commande en cours de livraison par Colis Privé?^FT","@AmazonHelp Hello, non pas en ce moment mais la dernière commande livré par colis privé a été broyé en passant dans la bal. Elle a été remboursé ;)",non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:44:01.161653+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
911515,@336493 We'll not be able to contact you over Twitter. Request you to elaborate on your concern and we'll look into it. (1/2) ^GK,@AmazonHelp Sir call me,non_action_or_context,yes,Context-dependent message or insufficient details provided,human_reviewed,human,2026-09-11T05:44:02.504865+00:00,Medium,Pre-filled from AI proposal (`non_action_or_context`).,non_action_or_context,yes,Context-dependent message or insufficient details provided,Medium
